scenario,distribution_family,distribution_parameters,n,evidence_tier,decision_scope,total_replications,conditional_denominator,classification_count,classification_rate,classification_ci95_lower,classification_ci95_upper,type_i_rejections,type_i_error,type_i_ci95_lower,type_i_ci95_upper,coverage_successes,ci_coverage,coverage_ci95_lower,coverage_ci95_upper,mean_bias,rmse,mean_standard_error,empirical_sd_sample_mean,mean_se_to_empirical_sd_ratio,probability_extreme_count_positive,outlier_warn_rate,mean_extreme_count,mean_extreme_fraction,mean_delta_mean_remove_extremes,median_influence_ratio,p90_influence_ratio,mean_delta_standard_error_remove_extremes,mean_delta_t_statistic_remove_extremes,exact_normality_rejection_rate,shape_pass_rate
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",8,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",8,exploratory,insufficient,200,76,76,0.38,0.31559005848673627,0.44893281984380773,4,0.05263157894736842,0.020655429299384284,0.12765672575889647,72,0.9473684210526315,0.8723432742411035,0.9793445707006156,0.19832473061366399,0.4563688984377709,0.4328782075178981,0.41375403843849834,1.0462211055427375,0.7894736842105263,0.7894736842105263,0.9868421052631579,0.12335526315789473,0.3849156261188072,0.9378971471675612,1.1460526263531263,0.26701874759949,2.003736449477035,0.6842105263157895,0.09210526315789473
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",10,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,16,0.08,0.049840585889759974,0.12598948826714396,184,0.92,0.874010511732856,0.9501594141102401,0.04555387829344561,0.36245630899047127,0.273163615397829,0.36048462648089064,0.7577677252550171,0.325,0.325,0.42,0.041999999999999996,0.16772410066635893,0.0,0.9831675681025762,0.1088910119191639,0.5950521288427063,0.295,0.66
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",10,exploratory,acceptable,200,127,127,0.635,0.566317026527406,0.698594735350732,14,0.11023622047244094,0.06681000217884539,0.17654909139660796,113,0.889763779527559,0.8234509086033921,0.9331899978211546,-0.10314288342147922,0.2374486652767914,0.1701196174777631,0.21472414212519605,0.7922705653590362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",10,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",10,exploratory,insufficient,200,73,73,0.365,0.301405264649268,0.433682973472594,2,0.0273972602739726,0.007545758679607641,0.09450148171690531,71,0.9726027397260274,0.9054985182830946,0.9924542413203923,0.3042455048385887,0.5117043488736027,0.45243194054643693,0.4142789750686312,1.0920948630605383,0.8904109589041096,0.8904109589041096,1.1506849315068493,0.11506849315068492,0.4595180840174218,0.9571262499874746,1.4324275348212916,0.2983315395045586,1.6302798050485106,0.7808219178082192,0.0684931506849315
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",15,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,7,0.035,0.017055542008567192,0.07047061152229073,193,0.965,0.9295293884777092,0.9829444579914328,0.044618691165977324,0.2715802760679403,0.23217577123619237,0.2685621845731212,0.864514010433878,0.43,0.43,0.61,0.04066666666666666,0.155169288466805,0.0,0.9680724314653767,0.09668902089148461,0.6310674210049325,0.39,0.61
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",15,exploratory,acceptable,200,111,111,0.555,0.4857330241280342,0.6221939899704665,6,0.05405405405405406,0.025006314260033254,0.11293567100704646,105,0.9459459459459459,0.8870643289929536,0.9749936857399668,-0.11740824000123322,0.16557965130953858,0.13712057366128563,0.1172853473737423,1.1691193890088953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009009009009009009,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",15,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",15,exploratory,insufficient,200,89,89,0.445,0.3778060100295335,0.5142669758719658,1,0.011235955056179775,0.001986183228256385,0.060932462115046646,88,0.9887640449438202,0.9390675378849535,0.9980138167717437,0.24669722329586916,0.36269782431424014,0.35072775922287386,0.26738266476018885,1.3117071727048417,0.9662921348314607,0.9662921348314607,1.3707865168539326,0.09138576779026217,0.34869503026248316,0.944154759177321,1.4188624083879784,0.2172786986325497,1.4181290359661403,0.8651685393258427,0.12359550561797752
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",20,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,24,0.12,0.08197992706375512,0.17234252098296743,176,0.88,0.8276574790170326,0.9180200729362449,-0.013999748503959204,0.21082409826938586,0.2004995285359045,0.21088663618049194,0.9507455387751673,0.48,0.48,0.635,0.03175,0.13719746709788458,0.0,0.9587554342429693,0.08026069670428351,0.8143887906181649,0.475,0.545
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",20,exploratory,acceptable,200,101,101,0.505,0.43627000033527485,0.5735415464009526,20,0.19801980198019803,0.13200501483806298,0.2861640884331373,81,0.801980198019802,0.7138359115668629,0.8679949851619371,-0.14117561172782955,0.18414370624695087,0.11976575517290786,0.11881975726146227,1.0079616213098628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297029702970297,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",20,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",20,exploratory,insufficient,200,99,99,0.495,0.4264584535990475,0.5637299996647251,4,0.04040404040404041,0.015822638994147556,0.09932021250254229,95,0.9595959595959596,0.9006797874974577,0.9841773610058524,0.11574532407796911,0.23494165883661705,0.2828642872193658,0.2054924324066595,1.376519241640934,0.9696969696969697,0.9696969696969697,1.2828282828282829,0.06414141414141414,0.27716660019774664,0.9229192854801054,1.349970160522215,0.16214282162481516,1.645229880036697,0.9292929292929293,0.08080808080808081
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",30,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,23,0.115,0.07786373232561955,0.16664716898487572,177,0.885,0.8333528310151243,0.9221362676743804,0.023930142173839136,0.19242139894156818,0.16852792821934043,0.19140670232424775,0.8804703606138613,0.595,0.595,0.895,0.029833333333333333,0.14299711675239915,0.8424262172845443,1.3554944985093982,0.07224636118720335,0.9863776815344585,0.575,0.44
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",30,exploratory,acceptable,200,79,79,0.395,0.32984101013207967,0.46411650840714636,21,0.26582278481012656,0.1809333769412442,0.3724303550992005,58,0.7341772151898734,0.6275696449007995,0.8190666230587558,-0.1300338186972629,0.1618638094641241,0.09676413674752202,0.09700626505873834,0.9975039930558123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",30,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",30,exploratory,insufficient,200,121,121,0.605,0.5358834915928536,0.6701589898679203,2,0.01652892561983471,0.004544593546124867,0.05826674248573428,119,0.9834710743801653,0.9417332575142658,0.9954554064538752,0.12445206704009587,0.20998637149404026,0.2153819738910235,0.16983622174378146,1.2681745488659855,0.9834710743801653,0.9834710743801653,1.4793388429752066,0.04931129476584021,0.2363588706651226,0.9007166043091472,1.3808572876984098,0.11941547303669978,1.6303763331148073,0.9338842975206612,0.0743801652892562
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",40,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,28,0.14,0.09866982633455634,0.1948988086570756,172,0.86,0.8051011913429243,0.9013301736654437,-0.0026083364206366646,0.1601070293711183,0.145872766001782,0.16048750302843653,0.9089353578884896,0.655,0.655,1.065,0.026625000000000006,0.1343674885684081,0.8226432963245135,1.3805999732616219,0.061103685946255155,1.2202523831813672,0.66,0.385
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",40,exploratory,acceptable,200,69,69,0.345,0.2825979437674894,0.4132441074094632,24,0.34782608695652173,0.24618141928624354,0.4655212245104244,45,0.6521739130434783,0.5344787754895757,0.7538185807137565,-0.13874131804337336,0.16278235196928548,0.08534950805933914,0.08576446146590973,0.9951617091802584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",40,exploratory,caution,200,7,7,0.035,0.017055542008567192,0.07047061152229073,3,0.42857142857142855,0.15821985525146975,0.7495416354723428,4,0.5714285714285714,0.2504583645276572,0.8417801447485302,-0.11833346518207809,0.16518457039318846,0.0818249528456232,0.12448690238862413,0.6572976857451354,1.0,1.0,1.0,0.024999999999999998,0.04118659581619867,0.49849083736583377,0.5329265392197129,0.009333650833587647,0.5141802004675416,0.42857142857142855,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",40,exploratory,insufficient,200,124,124,0.62,0.5510671801561923,0.6844099415132637,1,0.008064516129032258,0.0014250064581251692,0.04426798605447708,123,0.9919354838709677,0.9557320139455229,0.9985749935418747,0.07967595094467719,0.15830457783214108,0.18316663285760196,0.137347052947259,1.3336043906813029,1.0,1.0,1.6612903225806452,0.04153225806451614,0.2143967059916793,0.8818905099772246,1.6633723966630822,0.09802743252754773,1.9391227034919407,0.9919354838709677,0.008064516129032258
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",50,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,32,0.16,0.1156741203158702,0.21714070162067106,168,0.84,0.7828592983793289,0.8843258796841297,0.004361432657269868,0.1513889862544583,0.1334847924300066,0.151705887975917,0.8798919686703066,0.725,0.725,1.31,0.0262,0.1355745320599007,0.842233376462971,1.6210185350806314,0.05831981316187137,1.446006638943183,0.74,0.275
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",50,exploratory,acceptable,200,55,55,0.275,0.21779700329307355,0.34068339357669647,31,0.5636363636363636,0.43269816346414447,0.6862655763936809,24,0.43636363636363634,0.3137344236063191,0.5673018365358555,-0.14570446461774925,0.16664203782955267,0.07412979330700037,0.08161424359780518,0.9082948029551291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",50,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",50,exploratory,insufficient,200,145,145,0.725,0.6593166064233035,0.7822029967069265,1,0.006896551724137931,0.00121844987051168,0.038027731045594475,144,0.993103448275862,0.9619722689544055,0.9987815501294883,0.061282979899518496,0.14518475148799037,0.15599875761459514,0.13207311274056446,1.1811545467322224,1.0,1.0,1.806896551724138,0.03613793103448276,0.18699935456538025,0.9878513747519865,1.640846491459072,0.0804411216025812,1.9944919157837007,1.0,0.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",80,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,20,0.1,0.06567044866909588,0.1494058124327174,180,0.9,0.8505941875672826,0.9343295513309041,-8.824497019154637e-05,0.11656512428232423,0.10985146733243663,0.11685760097790164,0.9400455461447483,0.915,0.915,2.12,0.026500000000000003,0.13986060718919532,1.177234096800508,1.8723365475669036,0.049363000089511236,2.0792226466174113,0.92,0.1
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",80,exploratory,acceptable,200,17,17,0.085,0.05374575017747561,0.13189587071565567,13,0.7647058823529411,0.5273820188043501,0.9044495567791988,4,0.23529411764705882,0.09555044322080117,0.4726179811956498,-0.14638646233960273,0.16608707581204346,0.06042931694603772,0.08087438049351452,0.7471997507403926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",80,exploratory,caution,200,3,3,0.015,0.00511423779325831,0.04316572879269026,3,1.0,0.4385029682449546,1.0,0,0.0,5.551115123125783e-17,0.5614970317550454,-0.18297316751952694,0.18971559933853416,0.06176012848427958,0.06139416014879211,1.005960963300101,1.0,1.0,1.0,0.012500000000000002,0.02253144654704653,0.3777538155670118,0.40187510891657163,0.003596833591747751,0.3538261897997594,0.6666666666666666,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",80,exploratory,insufficient,200,180,180,0.9,0.8505941875672826,0.9343295513309041,4,0.022222222222222223,0.008674923426990527,0.05573633014255083,176,0.9777777777777777,0.944263669857449,0.9913250765730094,0.016776890934963987,0.10905060061766121,0.11532063718306582,0.10805291732282507,1.0672607463112476,1.0,1.0,2.338888888888889,0.029236111111111115,0.15502515054554403,1.202533842377888,1.8890572127411889,0.05478783065070557,2.3043502819671278,1.0,0.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",100,confirmatory_5000,all,5000,5000,5000,1.0,0.9992322980549431,1.0000000000000002,403,0.0806,0.07337259170799372,0.0884713566835202,4597,0.9194,0.9115286433164798,0.9266274082920063,0.00178850881181533,0.10048731370832467,0.09757403631093849,0.10048144483782394,0.9710652197370571,0.9282,0.9282,2.593,0.02593,0.13562834854532865,1.204963442476401,2.0270214107541142,0.043411296386226976,2.2832894663978767,0.9256,0.0786
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",100,confirmatory_5000,acceptable,5000,359,359,0.0718,0.06496832668290924,0.0792891332628377,266,0.7409470752089137,0.6932446794291396,0.7835475828506009,93,0.2590529247910863,0.21645241714939922,0.3067553205708604,-0.1371252250761906,0.14700357634853556,0.053271146402694536,0.05305246571589335,1.0041219702769757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03064066852367688,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",100,confirmatory_5000,caution,5000,35,35,0.007,0.005037635094103144,0.009719319023723182,25,0.7142857142857143,0.5494506513681738,0.836734637635653,10,0.2857142857142857,0.16326536236434688,0.45054934863182616,-0.13309193144493384,0.14175204695993382,0.054093259590178966,0.0494993526563706,1.0928074143857944,1.0,1.0,1.1428571428571428,0.011428571428571429,0.01872960534635363,0.33895162459891787,0.4849529959211367,0.0030796115096998287,0.3639864866151618,0.3142857142857143,0.9714285714285714
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",100,confirmatory_5000,insufficient,5000,4606,4606,0.9212,0.9134045309031973,0.9283487569782867,112,0.0243161094224924,0.020248489117206957,0.029176520583447985,4494,0.9756838905775076,0.970823479416552,0.979751510882793,0.013640624720365124,0.09552198518980698,0.10135748500010179,0.09455328671590718,1.0719615205406698,1.0,1.0,2.806122448979592,0.02806122448979592,0.1470877565218239,1.3607831163063484,2.053690393218706,0.04710132338868767,2.475837560781123,1.0,0.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",200,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,15,0.075,0.04597491718438201,0.12004361023629456,185,0.925,0.8799563897637055,0.954025082815618,0.006453334843087021,0.07489122318462495,0.07117061364718824,0.07479989909092369,0.9514800756706391,0.995,0.995,5.335,0.026675000000000004,0.14111307729367317,1.9158743979925212,2.5804933004014656,0.03263307108216937,3.4482053465740137,0.995,0.005
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",200,exploratory,acceptable,200,1,1,0.005,0.0008831687156009814,0.02777370439789293,1,1.0,0.20654931437723745,1.0,0,0.0,0.0,0.7934506856227626,-0.09356445340288473,0.09356445340288473,0.04096340028829305,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",200,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",200,exploratory,insufficient,200,199,199,0.995,0.9722262956021069,0.9991168312843989,14,0.07035175879396985,0.042366344045329206,0.11461073059127666,185,0.9296482412060302,0.8853892694087233,0.9576336559546708,0.006955936794071803,0.0747856150370427,0.07132240868919272,0.07464921768509475,0.9554341076963986,1.0,1.0,5.36180904522613,0.02680904522613065,0.14182218823484743,1.9173397189161425,2.5807054904588105,0.032797056363989316,3.4655330116321745,1.0,0.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",500,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,6,0.03,0.013820314340111346,0.06389429245451925,194,0.97,0.9361057075454807,0.9861796856598887,-0.0087163775279084,0.04186417461249096,0.0435465018174709,0.04104947228222736,1.0608297597122738,1.0,1.0,11.965,0.023930000000000003,0.1267204417135734,2.8671005814479305,3.5579632504910195,0.019225692560935426,5.284346825860282,1.0,0.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",500,exploratory,acceptable,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",500,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",500,exploratory,insufficient,200,200,200,1.0,0.9811546736227335,1.0,6,0.03,0.013820314340111346,0.06389429245451925,194,0.97,0.9361057075454807,0.9861796856598887,-0.0087163775279084,0.04186417461249096,0.0435465018174709,0.04104947228222736,1.0608297597122738,1.0,1.0,11.965,0.023930000000000003,0.1267204417135734,2.8671005814479305,3.5579632504910195,0.019225692560935426,5.284346825860282,1.0,0.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",750,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,10,0.05,0.02738264560076393,0.08957814813877599,190,0.95,0.9104218518612239,0.972617354399236,0.00046311542236505856,0.03781093979711768,0.03632575464787414,0.03790297972199355,0.958387834262956,1.0,1.0,18.89,0.025186666666666663,0.13407150238566076,3.627719756926685,4.33651121581576,0.016375389521445204,6.645389549217303,1.0,0.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",750,exploratory,acceptable,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",750,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",750,exploratory,insufficient,200,200,200,1.0,0.9811546736227335,1.0,10,0.05,0.02738264560076393,0.08957814813877599,190,0.95,0.9104218518612239,0.972617354399236,0.00046311542236505856,0.03781093979711768,0.03632575464787414,0.03790297972199355,0.958387834262956,1.0,1.0,18.89,0.025186666666666663,0.13407150238566076,3.627719756926685,4.33651121581576,0.016375389521445204,6.645389549217303,1.0,0.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",2000,exploratory,all,200,200,200,1.0,0.9811546736227335,1.0,11,0.055,0.03098534170345884,0.0957869987723084,189,0.945,0.9042130012276914,0.9690146582965411,-0.002353782618200756,0.021709425710233887,0.0222710851042769,0.021635604195374684,1.0293719973412192,1.0,1.0,50.1,0.025050000000000003,0.1336012348471562,6.0256144607264215,6.615016649575294,0.010084358315069201,11.015945643936993,1.0,0.0
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",2000,exploratory,acceptable,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",2000,exploratory,caution,200,0,0,0.0,1.734723475976807e-18,0.018845326377266575,0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
contamination_asymmetric_eps_0p025,normal_contamination_asymmetric,"{""base"":""N(0,1)"",""centered_and_standardized"":true,""contaminant"":""N(10,1)"",""epsilon"":0.025}",2000,exploratory,insufficient,200,200,200,1.0,0.9811546736227335,1.0,11,0.055,0.03098534170345884,0.0957869987723084,189,0.945,0.9042130012276914,0.9690146582965411,-0.002353782618200756,0.021709425710233887,0.0222710851042769,0.021635604195374684,1.0293719973412192,1.0,1.0,50.1,0.025050000000000003,0.1336012348471562,6.0256144607264215,6.615016649575294,0.010084358315069201,11.015945643936993,1.0,0.0
