scenario,family,nominal_group_n,group_sizes,scale_multipliers,effect_size,hypothesis,seed,replications,classical_rejection_rate,welch_rejection_rate,selected_unconditional_rejection_rate,selected_conditional_rejection_rate,acceptable_rejection_rate,caution_rejection_rate,acceptable_rate,caution_rate,insufficient_rate,welch_selection_rate,classical_selection_rate,classical_eligible_rate,false_acceptable_rate,excessive_conservatism,median_max_abs_skewness,median_max_abs_excess_kurtosis,median_max_outlier_fraction,median_variance_ratio,policy_version
normal_unequal_balanced,normal,10,10;10;10,1.0;2.0;4.0,0.0,H0,20260829,100,0.08,0.06,0.05,0.06756756756756757,,0.06756756756756757,0.0,0.74,0.26,0.74,0.0,0.03,0.0,False,0.8343949115237198,1.3841125735808548,0.0,16.68388206878085,anova-v1-2026-08
normal_unequal_balanced,normal,10,10;10;10,1.0;2.0;4.0,0.8,H1,20260827,100,0.11,0.08,0.03,0.04054054054054054,,0.04054054054054054,0.0,0.74,0.26,0.74,0.0,0.03,0.0,False,0.755686220452537,1.5008947792517198,0.0,17.054182165137583,anova-v1-2026-08
normal_unequal_balanced,normal,10,10;10;10,1.0;2.0;4.0,0.8,H1,20260828,100,0.12,0.08,0.06,0.07792207792207792,,0.07792207792207792,0.0,0.77,0.23,0.77,0.0,0.01,0.0,False,0.8696608925415509,1.399159547092196,0.0,16.350383845779163,anova-v1-2026-08
normal_unequal_balanced,normal,10,10;10;10,1.0;2.0;4.0,0.8,H1,20260829,100,0.11,0.1,0.07,0.08536585365853659,,0.08536585365853659,0.0,0.82,0.18,0.82,0.0,0.02,0.0,False,0.8235690784363092,1.456498784325857,0.0,13.791512773687703,anova-v1-2026-08
normal_unequal_balanced,normal,25,25;25;25,1.0;2.0;4.0,0.0,H0,20260827,100,0.06,0.06,0.05,0.052083333333333336,0.03508771929824561,0.07692307692307693,0.57,0.39,0.04,0.96,0.0,0.0,0.0,False,0.5985311184264649,1.0152004593098947,0.0,15.79414934901202,anova-v1-2026-08
normal_unequal_balanced,normal,25,25;25;25,1.0;2.0;4.0,0.0,H0,20260828,100,0.07,0.06,0.06,0.06382978723404255,0.08064516129032258,0.03125,0.62,0.32,0.06,0.94,0.0,0.0,0.62,False,0.5634166560661187,0.9471686295985091,0.0,16.398235697853483,anova-v1-2026-08
normal_unequal_balanced,normal,25,25;25;25,1.0;2.0;4.0,0.0,H0,20260829,100,0.08,0.06,0.06,0.061224489795918366,0.03278688524590164,0.10810810810810811,0.61,0.37,0.02,0.98,0.0,0.0,0.0,False,0.6412282525939836,0.9698208521958498,0.0,17.22232102197725,anova-v1-2026-08
normal_unequal_balanced,normal,25,25;25;25,1.0;2.0;4.0,0.8,H1,20260827,100,0.19,0.25,0.25,0.25252525252525254,0.27692307692307694,0.20588235294117646,0.65,0.34,0.01,0.99,0.0,0.0,0.0,False,0.5801667850876304,0.9421944018275568,0.0,18.1247128376315,anova-v1-2026-08
normal_unequal_balanced,normal,25,25;25;25,1.0;2.0;4.0,0.8,H1,20260828,100,0.15,0.19,0.19,0.1958762886597938,0.1896551724137931,0.20512820512820512,0.58,0.39,0.03,0.97,0.0,0.0,0.0,False,0.5726038088253905,0.963392811414447,0.0,15.550741278007308,anova-v1-2026-08
normal_unequal_balanced,normal,25,25;25;25,1.0;2.0;4.0,0.8,H1,20260829,100,0.23,0.2,0.19,0.1919191919191919,0.2807017543859649,0.07142857142857142,0.57,0.42,0.01,0.99,0.0,0.0,0.0,False,0.5564950204296355,0.9476443102440417,0.0,15.298446416192693,anova-v1-2026-08
normal_unequal_balanced,normal,60,60;60;60,1.0;2.0;4.0,0.0,H0,20260827,100,0.03,0.04,0.04,0.04,0.015151515151515152,0.08823529411764706,0.66,0.34,0.0,1.0,0.0,0.0,0.66,False,0.36935166441235157,0.668432682814988,0.0,16.094207471479194,anova-v1-2026-08
normal_unequal_balanced,normal,60,60;60;60,1.0;2.0;4.0,0.0,H0,20260828,100,0.11,0.02,0.02,0.02,0.029411764705882353,0.0,0.68,0.32,0.0,1.0,0.0,0.0,0.0,True,0.3779179188132953,0.6159341324409706,0.0,15.70826332385247,anova-v1-2026-08
normal_unequal_balanced,normal,60,60;60;60,1.0;2.0;4.0,0.0,H0,20260829,100,0.1,0.04,0.04,0.04,0.04838709677419355,0.02631578947368421,0.62,0.38,0.0,1.0,0.0,0.0,0.0,False,0.4033388735937158,0.6560102681175437,0.0,16.568203607691462,anova-v1-2026-08
normal_unequal_balanced,normal,60,60;60;60,1.0;2.0;4.0,0.8,H1,20260827,100,0.26,0.4,0.4,0.4,0.4,0.4,0.65,0.35,0.0,1.0,0.0,0.0,0.0,False,0.3760814700620241,0.6514499236473537,0.0,15.916613400531627,anova-v1-2026-08
normal_unequal_balanced,normal,60,60;60;60,1.0;2.0;4.0,0.8,H1,20260828,100,0.3,0.35,0.35,0.35,0.39436619718309857,0.2413793103448276,0.71,0.29,0.0,1.0,0.0,0.0,0.0,False,0.39289699909392567,0.6337364135074612,0.0,15.85473201858277,anova-v1-2026-08
normal_unequal_balanced,normal,60,60;60;60,1.0;2.0;4.0,0.8,H1,20260829,100,0.24,0.38,0.38,0.38,0.40350877192982454,0.3488372093023256,0.57,0.43,0.0,1.0,0.0,0.0,0.0,False,0.41848108785758525,0.7045242916461063,0.0,15.634734244932371,anova-v1-2026-08
normal_small_group_high_variance,normal,10,5;10;20,4.0;2.0;1.0,0.0,H0,20260827,100,0.23,0.06,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.8678852480474208,1.7906517058351872,0.0,16.493081739082893,anova-v1-2026-08
normal_small_group_high_variance,normal,10,5;10;20,4.0;2.0;1.0,0.0,H0,20260828,100,0.28,0.04,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.9951138281973102,2.002367523440021,0.0,13.067012085072781,anova-v1-2026-08
normal_small_group_high_variance,normal,10,5;10;20,4.0;2.0;1.0,0.0,H0,20260829,100,0.25,0.06,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.9408373271918624,1.8789247366652022,0.0,14.603340023830443,anova-v1-2026-08
normal_small_group_high_variance,normal,10,5;10;20,4.0;2.0;1.0,0.8,H1,20260827,100,0.23,0.07,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.8143656918613487,1.6474454842989759,0.0,13.870661916869839,anova-v1-2026-08
normal_small_group_high_variance,normal,10,5;10;20,4.0;2.0;1.0,0.8,H1,20260828,100,0.37,0.11,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.8491330760249991,1.9210629196067104,0.0,13.67940462788629,anova-v1-2026-08
